<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240104 113000 161.1300000 161.2500000 161.0300000 161.1900000 207710
240104 120000 161.2000000 161.3800000 161.1700000 161.1700000 232780
240104 123000 161.1900000 161.3900000 161.1100000 161.1200000 201030
240104 130000 161.1100000 161.2200000 161.0100000 161.1100000 287560
240104 133000 161.1100000 161.2800000 161.1000000 161.1400000 92170
240104 140000 161.1400000 161.2800000 161.1400000 161.2100000 104260
240104 143000 161.2000000 161.3700000 161.1900000 161.3600000 119270
240104 150000 161.3400000 161.3900000 161.2700000 161.3500000 135750
240104 153000 161.3500000 161.4100000 161.2800000 161.4100000 137220
240104 160000 161.3900000 161.4000000 161.0600000 161.3100000 349380
240104 163000 161.3300000 161.4400000 161.3000000 161.4000000 297810
240104 170000 161.4000000 161.4000000 161.3000000 161.3300000 149150
240104 173000 161.3300000 161.4200000 161.3000000 161.3300000 142850
240104 180000 161.3300000 161.4200000 161.1900000 161.2100000 137570
240104 183000 161.2100000 161.2800000 161.1800000 161.1900000 129670
240104 190000 161.1000000 161.3100000 161.0600000 161.2100000 141250
240104 193000 161.2100000 161.2400000 161.1400000 161.1600000 60060
240104 200000 161.2100000 161.2200000 161.1000000 161.1400000 83190
240104 203000 161.1400000 161.2300000 161.1300000 161.1800000 54020
240104 210000 161.1800000 161.2900000 161.1200000 161.2300000 58810
240104 213000 161.2300000 161.2300000 161.1300000 161.2200000 62170
240104 220000 161.2300000 161.2900000 161.1600000 161.1700000 111700
240104 223000 161.1700000 161.2800000 161.1600000 161.2500000 39890
240104 230000 161.2500000 161.2700000 161.1700000 161.2200000 58780
240104 233000 161.2100000 161.2600000 161.0700000 161.2500000 105250
240105 100000 161.2200000 161.5000000 161.0700000 161.3200000 396070
240105 103000 161.3200000 161.8900000 161.3100000 161.6600000 1220070
240105 110000 161.6700000 161.7400000 161.1100000 161.2800000 499510
240105 113000 161.2800000 161.4200000 161.2100000 161.3700000 185640
240105 120000 161.3700000 161.4000000 161.2900000 161.3900000 126590
240105 123000 161.3900000 161.4000000 161.2800000 161.3100000 124230
240105 130000 161.3400000 161.4500000 161.1800000 161.3600000 554720
240105 133000 161.3400000 161.4300000 161.2900000 161.3800000 113740
240105 140000 161.3700000 161.8000000 161.3700000 161.6500000 509640
240105 143000 161.6300000 161.7100000 161.4700000 161.4800000 259520
240105 150000 161.4700000 161.6100000 161.2700000 161.5500000 274550
240105 153000 161.5600000 161.6500000 161.5100000 161.6100000 118590
240105 160000 161.6400000 161.8000000 161.5800000 161.6100000 485780
