<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240108 183000 602.1500000 602.1500000 601.9000000 602.0500000 23536
240108 190000 602.0000000 603.0500000 601.5500000 603.0000000 222304
240108 193000 603.0500000 603.1000000 602.4500000 602.4500000 35446
240108 200000 602.5000000 602.7500000 602.0500000 602.5500000 31944
240108 203000 602.7000000 602.8500000 602.2500000 602.6000000 18347
240108 210000 602.5000000 602.6000000 602.0000000 602.1500000 35095
240108 213000 602.1000000 602.3000000 601.7500000 602.1500000 12530
240108 220000 602.1000000 602.1000000 601.7000000 601.9500000 15208
240108 223000 601.9500000 602.0000000 601.6000000 601.9000000 18479
240108 230000 601.9500000 602.0000000 601.5500000 601.9000000 33143
240108 233000 601.9000000 602.5000000 601.5000000 602.3000000 28211
240109 100000 603.0000000 603.7500000 601.0000000 602.4000000 206054
240109 103000 602.4500000 602.4500000 597.8500000 598.8000000 499238
240109 110000 598.8000000 600.0000000 598.0500000 599.8500000 275684
240109 113000 599.8000000 601.0500000 599.4500000 601.0000000 98390
240109 120000 601.0000000 602.0500000 600.3000000 601.0000000 161209
240109 123000 601.0000000 601.8500000 600.0000000 600.3500000 107382
240109 130000 600.3500000 600.9500000 599.8000000 600.1500000 69019
240109 133000 600.1500000 600.2000000 599.5000000 599.6500000 68603
240109 140000 599.6500000 600.0000000 599.5000000 599.9000000 65941
240109 143000 599.9500000 600.0000000 599.6500000 599.8500000 171942
240109 150000 599.8500000 600.0000000 599.0000000 599.0000000 151490
240109 153000 599.5500000 599.9500000 599.0000000 599.3500000 150951
240109 160000 599.2000000 600.0000000 599.1500000 599.9000000 95884
240109 163000 599.9500000 600.5000000 599.5000000 600.3500000 136333
240109 170000 600.3000000 600.5000000 600.0000000 600.4000000 103542
240109 173000 600.4500000 600.9500000 600.0000000 600.1000000 166714
240109 180000 600.5000000 600.9500000 600.0000000 600.4500000 147437
240109 183000 600.4500000 601.0000000 600.3000000 600.3000000 86659
240109 190000 600.2500000 600.7000000 600.0000000 600.4000000 56155
240109 193000 600.3500000 600.6000000 600.0000000 600.2000000 53184
240109 200000 600.1000000 600.5000000 600.0000000 600.2500000 18721
240109 203000 600.3000000 600.4000000 600.0000000 600.2500000 45686
240109 210000 600.2000000 600.4500000 600.0000000 600.2500000 35781
240109 213000 600.2500000 600.4500000 599.8000000 600.3500000 57906
240109 220000 600.3500000 600.3500000 600.0000000 600.2000000 22587
240109 223000 600.2000000 600.5500000 600.1000000 600.5500000 34717
240109 230000 600.5500000 600.9000000 600.5000000 600.8000000 86800
240109 233000 600.8500000 601.1000000 600.5000000 600.5500000 66386
240110 100000 598.2000000 600.8000000 598.1500000 599.1000000 362802
240110 103000 599.2500000 600.0000000 599.1000000 599.7000000 166075
240110 110000 599.6500000 600.0000000 599.0000000 599.9500000 285482
240110 113000 599.9500000 600.0000000 599.9000000 599.9500000 199179
240110 120000 600.0000000 600.0000000 599.2000000 599.8500000 116423
240110 123000 599.8500000 599.9500000 599.0000000 599.3000000 139512
240110 130000 599.3500000 600.0000000 598.6000000 599.9500000 306381
