<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240112 180000 1503.6000000 1503.8000000 1501.0000000 1501.2000000 6273
240112 183000 1501.8000000 1503.4000000 1500.0000000 1500.0000000 10481
240112 190000 1503.0000000 1503.0000000 1498.4000000 1499.2000000 10258
240112 193000 1498.8000000 1500.6000000 1498.8000000 1500.4000000 2741
240112 200000 1500.4000000 1501.2000000 1499.8000000 1500.8000000 2727
240112 203000 1501.0000000 1502.2000000 1500.8000000 1501.8000000 4459
240112 210000 1501.0000000 1502.0000000 1501.0000000 1501.4000000 3726
240112 213000 1501.2000000 1501.2000000 1500.0000000 1500.0000000 2551
240112 220000 1500.2000000 1501.0000000 1497.8000000 1501.0000000 10804
240112 223000 1501.0000000 1501.0000000 1499.4000000 1499.6000000 5142
240112 230000 1499.8000000 1501.2000000 1499.0000000 1500.6000000 5267
240112 233000 1500.4000000 1501.8000000 1498.8000000 1500.2000000 13511
240115 100000 1502.2000000 1515.0000000 1500.6000000 1508.8000000 71259
240115 103000 1509.2000000 1509.2000000 1502.8000000 1507.4000000 51125
240115 110000 1507.4000000 1509.6000000 1502.0000000 1503.8000000 36274
240115 113000 1503.8000000 1504.6000000 1502.0000000 1503.0000000 14600
240115 120000 1503.0000000 1503.8000000 1500.2000000 1502.8000000 22263
240115 123000 1502.8000000 1505.6000000 1500.0000000 1500.2000000 62909
240115 130000 1500.2000000 1500.2000000 1482.8000000 1495.0000000 229625
240115 133000 1495.0000000 1499.2000000 1491.2000000 1496.0000000 41800
240115 140000 1496.0000000 1498.6000000 1492.2000000 1497.4000000 22971
240115 143000 1497.4000000 1500.0000000 1496.6000000 1498.0000000 19515
240115 150000 1497.6000000 1498.4000000 1495.6000000 1497.0000000 10637
240115 153000 1497.0000000 1499.0000000 1496.0000000 1497.2000000 11084
240115 160000 1497.4000000 1499.0000000 1496.4000000 1498.8000000 13904
240115 163000 1499.0000000 1499.0000000 1497.6000000 1498.0000000 21564
240115 170000 1498.4000000 1498.4000000 1491.0000000 1491.8000000 48338
240115 173000 1492.0000000 1492.2000000 1489.0000000 1489.4000000 35363
240115 180000 1490.0000000 1494.2000000 1488.6000000 1490.6000000 16548
240115 183000 1490.2000000 1495.0000000 1490.2000000 1495.0000000 30590
240115 190000 1496.2000000 1496.2000000 1493.2000000 1494.0000000 12737
240115 193000 1494.6000000 1494.8000000 1492.4000000 1493.4000000 4096
240115 200000 1493.4000000 1493.8000000 1492.2000000 1493.2000000 3373
240115 203000 1493.4000000 1494.8000000 1493.0000000 1494.6000000 24617
240115 210000 1494.6000000 1494.8000000 1493.0000000 1494.0000000 2428
240115 213000 1494.2000000 1494.4000000 1492.6000000 1492.8000000 2011
240115 220000 1493.0000000 1494.2000000 1492.0000000 1494.2000000 3714
240115 223000 1494.2000000 1494.4000000 1493.6000000 1494.0000000 694
